date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:27	117057/117057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Jun%202025%2021:24:14%20GMT	https://lojaateliehomebr.com/cdn/shop/files/9acfa92a3d34b7f38c1d35223bfd3943_800x.jpg?v=1749940054	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/9acfa92a3d34b7f38c1d35223bfd3943_800xe3a0.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:26%20GMT	http://lojaateliehomebr.com/cdn/shop/files/fb8018d582ee706217fcc32485934249_800x.jpg?v=1749940038	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/fb8018d582ee706217fcc32485934249_800x6acf.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:29	198565/198565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Jun%202025%2023:42:08%20GMT	https://lojaateliehomebr.com/cdn/shop/files/c15996202f6da447fd7a1dc90afcb13c_800x.jpg?v=1749940038	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/c15996202f6da447fd7a1dc90afcb13c_800x6acf.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:28%20GMT	http://lojaateliehomebr.com/cdn/shop/files/0e6c23a4f98e59f4d5c29ff857bb22b4_1200x.jpg?v=1749940029	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0e6c23a4f98e59f4d5c29ff857bb22b4_1200xb474.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:31	80409/80409	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jun%202025%2022:58:41%20GMT	https://lojaateliehomebr.com/cdn/shop/files/fb8018d582ee706217fcc32485934249_800x.jpg?v=1749940038	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/fb8018d582ee706217fcc32485934249_800x6acf.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:30%20GMT	http://lojaateliehomebr.com/cdn/shop/files/cfab4f18f9c9807fe5582e5e606dc362_1200x.jpg?v=1749940029	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/cfab4f18f9c9807fe5582e5e606dc362_1200xb474.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:32	243988/243988	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2009:01:37%20GMT	https://lojaateliehomebr.com/cdn/shop/files/0e6c23a4f98e59f4d5c29ff857bb22b4_1200x.jpg?v=1749940029	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0e6c23a4f98e59f4d5c29ff857bb22b4_1200xb474.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:31%20GMT	http://lojaateliehomebr.com/cdn/shop/files/83e154cf6486e47b5a2510431929f328_800x.jpg?v=1749940024	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/83e154cf6486e47b5a2510431929f328_800x682f.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:34	164696/164696	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2009:01:42%20GMT	https://lojaateliehomebr.com/cdn/shop/files/cfab4f18f9c9807fe5582e5e606dc362_1200x.jpg?v=1749940029	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/cfab4f18f9c9807fe5582e5e606dc362_1200xb474.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:34%20GMT	http://lojaateliehomebr.com/cdn/shop/files/8dfefe7b157bc2f96e0c22821dbe3d2d_800x.jpg?v=1749940024	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/8dfefe7b157bc2f96e0c22821dbe3d2d_800x682f.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:36	101561/101561	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2001:42:33%20GMT	https://lojaateliehomebr.com/cdn/shop/files/83e154cf6486e47b5a2510431929f328_800x.jpg?v=1749940024	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/83e154cf6486e47b5a2510431929f328_800x682f.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:35%20GMT	http://lojaateliehomebr.com/cdn/shop/files/1fa02c7c8c2827ff4b3a143f8a3546bf_1000x.jpg?v=1749940020	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/1fa02c7c8c2827ff4b3a143f8a3546bf_1000xe0d6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:38	121926/121926	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jun%202025%2003:00:58%20GMT	https://lojaateliehomebr.com/cdn/shop/files/8dfefe7b157bc2f96e0c22821dbe3d2d_800x.jpg?v=1749940024	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/8dfefe7b157bc2f96e0c22821dbe3d2d_800x682f.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:37%20GMT	http://lojaateliehomebr.com/cdn/shop/files/b8c9cb08b96647cbeebe1032ee9a7286_1000x.jpg?v=1749940020	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/b8c9cb08b96647cbeebe1032ee9a7286_1000xe0d6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:40	77849/77849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jun%202025%2003:56:37%20GMT	https://lojaateliehomebr.com/cdn/shop/files/1fa02c7c8c2827ff4b3a143f8a3546bf_1000x.jpg?v=1749940020	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/1fa02c7c8c2827ff4b3a143f8a3546bf_1000xe0d6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:39%20GMT	http://lojaateliehomebr.com/cdn/shop/files/368f39c3ae0393835c5ce7b561605317_1200x.jpg?v=1749940082	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/368f39c3ae0393835c5ce7b561605317_1200xeb86.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:42	116324/116324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jun%202025%2000:33:28%20GMT	https://lojaateliehomebr.com/cdn/shop/files/b8c9cb08b96647cbeebe1032ee9a7286_1000x.jpg?v=1749940020	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/b8c9cb08b96647cbeebe1032ee9a7286_1000xe0d6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:41%20GMT	http://lojaateliehomebr.com/cdn/shop/files/7e90453f24a0bdb0c60d5b6d320ba408_1200x.png?v=1749940082	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/7e90453f24a0bdb0c60d5b6d320ba408_1200xeb86.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:44	122582/122582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jun%202025%2008:39:53%20GMT	https://lojaateliehomebr.com/cdn/shop/files/368f39c3ae0393835c5ce7b561605317_1200x.jpg?v=1749940082	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/368f39c3ae0393835c5ce7b561605317_1200xeb86.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:43%20GMT	http://lojaateliehomebr.com/cdn/shop/files/d57ce5eaa95e7aae46f6d54e29628cb7_1200x.png?v=1749940071	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/d57ce5eaa95e7aae46f6d54e29628cb7_1200x491c.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:42:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:42:45%20GMT	http://lojaateliehomebr.com/cdn/shop/files/0f4333382b9ff446c092a271c395b5dd_1200x.png?v=1749940071	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0f4333382b9ff446c092a271c395b5dd_1200x491c.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
